application_id,company_id,forecast_year,projected_revenue,projected_employees,projected_free_cash_flow,projected_debt
APP-00085,CO-00085,2,676879.66,4,-71884.62,267006.33
APP-00085,CO-00085,3,684054.58,4,-67995.03,250546.38
APP-00085,CO-00085,4,691305.56,4,-64014.9,234086.42
APP-00085,CO-00085,5,698633.4,4,-59942.75,217626.47
APP-00086,CO-00086,1,4455794.54,29,569628.77,703587.7
APP-00086,CO-00086,2,5567515.28,33,727006.15,645106.54
APP-00086,CO-00086,3,6956610.35,37,927455.29,586625.37
APP-00086,CO-00086,4,8692284.63,41,1182672.25,528144.21
APP-00086,CO-00086,5,10861009.64,46,1507508.14,469663.04
APP-00087,CO-00087,1,1580868.83,7,221163.55,980541.53
APP-00087,CO-00087,2,1823690.29,8,286866.48,898971.35
APP-00087,CO-00087,3,2103809.11,8,367535.45,817401.17
APP-00087,CO-00087,4,2426954.19,9,466217.9,735830.99
APP-00087,CO-00087,5,2799734.36,10,586544.35,654260.81
APP-00088,CO-00088,1,2258111.26,14,-48639.72,1930443.0
APP-00088,CO-00088,2,2298079.83,13,-45685.83,1930443.0
APP-00088,CO-00088,3,2338755.84,13,-42612.13,1930443.0
APP-00088,CO-00088,4,2380151.82,12,-39415.31,1930443.0
APP-00088,CO-00088,5,2422280.51,12,-36091.98,1930443.0
APP-00089,CO-00089,1,3590000.44,21,-253023.23,2936622.06
APP-00089,CO-00089,2,3636670.45,20,-241329.45,2800949.53
APP-00089,CO-00089,3,3683947.16,20,-229288.87,2665277.0
APP-00089,CO-00089,4,3731838.48,19,-216894.45,2529604.47
APP-00089,CO-00089,5,3780352.38,18,-204139.03,2393931.94
APP-00090,CO-00090,1,3976788.45,32,188738.38,739072.96
APP-00090,CO-00090,2,4617846.75,34,325650.55,696422.11
APP-00090,CO-00090,3,5362243.65,37,501798.76,653771.26
APP-00090,CO-00090,4,6226637.32,39,726274.98,611120.41
APP-00090,CO-00090,5,7230371.26,42,1010082.86,568469.55
APP-00091,CO-00091,1,4430525.39,49,-1949.43,1253894.02
APP-00091,CO-00091,2,4605088.09,49,105548.62,1190700.15
APP-00091,CO-00091,3,4786528.56,48,221520.54,1127506.27
APP-00091,CO-00091,4,4975117.79,48,346467.2,1064312.39
APP-00091,CO-00091,5,5171137.43,47,480915.78,1001118.51
APP-00092,CO-00092,1,1999267.66,9,-158062.1,307380.94
APP-00092,CO-00092,2,2012862.68,9,-131278.9,278414.73
APP-00092,CO-00092,3,2026550.14,9,-104124.15,249448.51
APP-00092,CO-00092,4,2040330.69,9,-76594.01,220482.29
APP-00092,CO-00092,5,2054204.93,9,-48684.66,191516.07
APP-00093,CO-00093,1,1546396.64,6,38567.13,397924.02
APP-00093,CO-00093,2,1666397.02,6,43626.27,357161.25
APP-00093,CO-00093,3,1795709.42,7,49238.35,316398.47
APP-00093,CO-00093,4,1935056.47,7,55458.72,275635.69
APP-00093,CO-00093,5,2085216.86,7,62347.98,234872.91
APP-00094,CO-00094,1,2135074.52,18,49106.71,614185.37
APP-00094,CO-00094,2,2252930.64,18,70967.32,561647.58
APP-00094,CO-00094,3,2377292.41,19,95091.7,509109.8
APP-00094,CO-00094,4,2508518.95,20,121663.17,456572.01
APP-00094,CO-00094,5,2646989.19,21,150878.38,404034.23
APP-00095,CO-00095,1,445064.17,3,-94602.84,234377.32
APP-00095,CO-00095,2,488591.45,3,-99780.15,221942.94
APP-00095,CO-00095,3,536375.69,4,-105065.27,209508.57
APP-00095,CO-00095,4,588833.23,4,-110429.78,197074.2
APP-00095,CO-00095,5,646421.12,4,-115838.66,184639.83
APP-00096,CO-00096,1,614730.64,3,-4340.0,94300.71
APP-00096,CO-00096,2,733066.29,4,8268.99,87372.61
APP-00096,CO-00096,3,874181.55,4,25893.26,80444.51
APP-00096,CO-00096,4,1042461.49,5,49996.45,73516.41
APP-00096,CO-00096,5,1243135.33,5,82419.87,66588.31
APP-00097,CO-00097,1,630729.1,3,-58973.17,487086.92
APP-00097,CO-00097,2,681439.72,3,-48109.64,463332.81
APP-00097,CO-00097,3,736227.48,3,-35118.05,439578.71
APP-00097,CO-00097,4,795420.17,3,-19726.42,415824.6
APP-00097,CO-00097,5,859371.95,3,-1632.81,392070.49
APP-00098,CO-00098,1,888783.28,8,-118972.53,86245.54
APP-00098,CO-00098,2,977217.21,8,-119337.77,78817.2
APP-00098,CO-00098,3,1074450.33,9,-118597.83,71388.86
APP-00098,CO-00098,4,1181358.13,10,-116529.17,63960.53
APP-00098,CO-00098,5,1298903.27,11,-112874.69,56532.19
APP-00099,CO-00099,1,3576478.15,15,-395486.95,81148.51
APP-00099,CO-00099,2,3913740.04,15,-392391.58,76025.72
APP-00099,CO-00099,3,4282805.72,16,-385195.55,70902.93
APP-00099,CO-00099,4,4686674.3,17,-373153.01,65780.14
APP-00099,CO-00099,5,5128627.69,18,-355413.9,60657.35
APP-00100,CO-00100,1,1146451.24,10,-63650.97,672351.29
APP-00100,CO-00100,2,1483393.27,12,-74525.68,622489.72
APP-00100,CO-00100,3,1919362.55,14,-86294.54,572628.14
APP-00100,CO-00100,4,2483463.2,16,-98543.82,522766.56
APP-00100,CO-00100,5,3213353.03,18,-110539.34,472904.99
APP-00101,CO-00101,1,1551436.42,6,-23271.55,1001613.74
APP-00101,CO-00101,2,1603254.4,7,3687.49,990596.32
APP-00101,CO-00101,3,1656803.1,7,32473.34,979578.89
APP-00101,CO-00101,4,1712140.32,7,63177.98,968561.46
APP-00101,CO-00101,5,1769325.81,8,95897.46,957544.03
APP-00102,CO-00102,1,9384042.35,97,310799.48,2610220.21
APP-00102,CO-00102,2,10960561.46,107,473934.68,2404547.38
APP-00102,CO-00102,3,12801935.78,118,683111.29,2198874.56
APP-00102,CO-00102,4,14952661.0,130,949194.92,1993201.73
APP-00102,CO-00102,5,17464708.04,143,1285402.51,1787528.9
APP-00103,CO-00103,1,1739852.42,13,77841.0,828462.12
APP-00103,CO-00103,2,1972644.67,13,123448.1,776387.15
APP-00103,CO-00103,3,2236584.53,14,179866.13,724312.19
APP-00103,CO-00103,4,2535839.54,14,249171.59,672237.23
APP-00103,CO-00103,5,2875134.86,15,333803.16,620162.27
APP-00104,CO-00104,1,4531006.33,38,-5618.45,1029006.64
APP-00104,CO-00104,2,4481165.26,39,79406.25,1013930.08
APP-00104,CO-00104,3,4431872.44,39,162561.08,998853.52
APP-00104,CO-00104,4,4383121.85,39,243876.9,983776.95
APP-00104,CO-00104,5,4334907.51,39,323384.1,968700.39
APP-00105,CO-00105,1,819936.33,7,109166.32,139706.16
APP-00105,CO-00105,2,780415.4,6,107993.88,127276.68
APP-00105,CO-00105,3,742799.38,6,106680.85,114847.19
APP-00105,CO-00105,4,706996.45,6,105243.49,102417.71
APP-00105,CO-00105,5,672919.22,5,103696.85,89988.23
APP-00106,CO-00106,1,2118553.84,7,-7923.39,761694.02
APP-00106,CO-00106,2,2515358.97,7,51615.17,705856.63
APP-00106,CO-00106,3,2986485.71,8,133734.83,650019.23
APP-00106,CO-00106,4,3545854.48,8,244805.79,594181.84
APP-00106,CO-00106,5,4209993.03,8,392792.35,538344.44
APP-00107,CO-00107,1,970660.33,6,-39661.18,275039.95
APP-00107,CO-00107,2,1111794.34,6,-22480.48,254776.21
APP-00107,CO-00107,3,1273449.24,7,534.85,234512.47
APP-00107,CO-00107,4,1458608.76,8,30718.3,214248.73
APP-00107,CO-00107,5,1670690.47,9,69667.79,193984.99
APP-00108,CO-00108,1,1713419.75,17,-30087.65,909326.24
APP-00108,CO-00108,2,1880478.18,18,-3422.47,894164.64
APP-00108,CO-00108,3,2063824.8,20,28728.44,879003.04
APP-00108,CO-00108,4,2265047.72,22,67181.32,863841.44
APP-00108,CO-00108,5,2485889.87,25,112859.4,848679.84
APP-00109,CO-00109,1,5220573.6,22,-808353.62,1115188.47
APP-00109,CO-00109,2,5367793.78,21,-819554.75,1098734.38
APP-00109,CO-00109,3,5519165.56,21,-830744.8,1082280.3
APP-00109,CO-00109,4,5674806.03,20,-841914.22,1065826.22
APP-00109,CO-00109,5,5834835.56,20,-853052.96,1049372.14
APP-00110,CO-00110,1,440239.5,3,27118.75,237626.27
APP-00110,CO-00110,2,497558.69,4,34132.53,227311.94
APP-00110,CO-00110,3,562340.83,4,42512.97,216997.61
APP-00110,CO-00110,4,635557.61,4,52497.06,206683.28
APP-00110,CO-00110,5,718307.21,5,64360.33,196368.96
APP-00111,CO-00111,1,3637271.26,39,-364600.07,2408585.14
APP-00111,CO-00111,2,3910066.61,41,-379980.27,2336445.67
APP-00111,CO-00111,3,4203321.6,43,-395616.63,2264306.2
APP-00111,CO-00111,4,4518570.72,45,-411461.05,2192166.72
APP-00111,CO-00111,5,4857463.53,47,-427456.79,2120027.25
APP-00112,CO-00112,1,2972260.55,34,282959.2,470652.0
APP-00112,CO-00112,2,3178535.43,35,345824.65,454992.78
APP-00112,CO-00112,3,3399125.79,36,416053.0,439333.56
APP-00112,CO-00112,4,3635025.12,37,494363.42,423674.33
APP-00112,CO-00112,5,3887295.86,38,581539.46,408015.11
APP-00113,CO-00113,1,1255990.18,8,-37805.3,72562.43
APP-00113,CO-00113,2,1304094.6,8,-26994.76,71591.8
APP-00113,CO-00113,3,1354041.42,8,-15300.67,70621.16
APP-00113,CO-00113,4,1405901.21,8,-2671.21,69650.52
APP-00113,CO-00113,5,1459747.22,9,10948.1,68679.89
APP-00114,CO-00114,1,567955.09,2,35781.17,208536.36
APP-00114,CO-00114,2,625091.37,2,51945.09,195785.81
APP-00114,CO-00114,3,687975.56,2,70999.08,183035.25
APP-00114,CO-00114,4,757185.9,3,93361.02,170284.7
APP-00114,CO-00114,5,833358.8,3,119503.65,157534.15
APP-00115,CO-00115,1,2703987.0,30,-301440.47,1706430.97
APP-00115,CO-00115,2,3104447.48,33,-303801.23,1670396.79
APP-00115,CO-00115,3,3564216.15,36,-300249.57,1634362.61
APP-00115,CO-00115,4,4092076.56,39,-288982.45,1598328.43
APP-00115,CO-00115,5,4698113.1,43,-267792.45,1562294.25
APP-00116,CO-00116,1,1417954.59,7,-7997.26,786187.93
APP-00116,CO-00116,2,1558048.5,7,11716.52,765549.3
APP-00116,CO-00116,3,1711983.7,8,35403.82,744910.68
APP-00116,CO-00116,4,1881127.69,8,63657.36,724272.06
APP-00116,CO-00116,5,2066983.1,9,97148.21,703633.43
APP-00117,CO-00117,1,2973576.23,24,144337.39,1675166.26
APP-00117,CO-00117,2,3197486.52,24,237509.3,1489946.2
APP-00117,CO-00117,3,3438257.26,25,343894.49,1304726.13
APP-00117,CO-00117,4,3697158.03,26,464954.59,1119506.07
APP-00117,CO-00117,5,3975554.03,27,602296.44,934286.01
APP-00118,CO-00118,1,2263440.05,19,-484059.29,818911.32
APP-00118,CO-00118,2,2287432.52,19,-458218.48,753946.42
APP-00118,CO-00118,3,2311679.3,19,-431775.46,688981.51
APP-00118,CO-00118,4,2336183.1,19,-404720.36,624016.61
APP-00118,CO-00118,5,2360946.64,20,-377043.18,559051.71
APP-00119,CO-00119,1,11944906.76,62,-1381070.12,2441829.19
APP-00119,CO-00119,2,13122674.57,66,-1373156.67,2290492.0
APP-00119,CO-00119,3,14416570.28,70,-1350255.97,2139154.81
APP-00119,CO-00119,4,15838044.11,75,-1309489.49,1987817.62
APP-00119,CO-00119,5,17399675.26,80,-1247556.72,1836480.43
APP-00120,CO-00120,1,1923885.62,9,189579.69,844372.07
APP-00120,CO-00120,2,2145902.02,9,263903.03,801220.68
APP-00120,CO-00120,3,2393539.12,10,352855.54,758069.29
APP-00120,CO-00120,4,2669753.53,11,458823.84,714917.9
APP-00120,CO-00120,5,2977843.09,12,584550.6,671766.51
APP-00121,CO-00121,1,777408.45,4,65488.89,158115.45
APP-00121,CO-00121,2,767535.36,4,73284.28,150827.79
APP-00121,CO-00121,3,757787.67,4,80871.1,143540.13
APP-00121,CO-00121,4,748163.76,4,88253.4,136252.47
APP-00121,CO-00121,5,738662.08,4,95435.14,128964.8
APP-00122,CO-00122,1,2850671.57,24,11060.61,1720406.73
APP-00122,CO-00122,2,3099820.26,25,51643.01,1617807.98
APP-00122,CO-00122,3,3370744.55,25,99234.72,1515209.23
APP-00122,CO-00122,4,3665347.63,26,154750.98,1412610.49
APP-00122,CO-00122,5,3985699.01,27,219213.45,1310011.74
APP-00123,CO-00123,1,3248753.4,35,158474.19,503341.24
APP-00123,CO-00123,2,3865366.79,37,233700.08,451902.0
APP-00123,CO-00123,3,4599013.41,39,331772.83,400462.75
APP-00123,CO-00123,4,5471906.15,41,458655.17,349023.5
APP-00123,CO-00123,5,6510473.94,44,621750.26,297584.25
APP-00124,CO-00124,1,9365054.87,47,-704626.73,2326045.49
APP-00124,CO-00124,2,10280957.24,51,-606370.86,2170711.11
APP-00124,CO-00124,3,11286434.85,54,-482156.5,2015376.73
APP-00124,CO-00124,4,12390248.18,58,-327845.97,1860042.35
APP-00124,CO-00124,5,13602014.45,63,-138740.55,1704707.97
APP-00125,CO-00125,1,4849030.04,28,87282.54,2296212.24
APP-00125,CO-00125,2,4655068.84,27,184340.73,2111910.02
APP-00125,CO-00125,3,4468866.09,25,273494.6,1927607.79
APP-00125,CO-00125,4,4290111.44,24,355221.23,1743305.57
APP-00125,CO-00125,5,4118506.99,23,429972.13,1559003.34
APP-00126,CO-00126,1,3275678.6,21,-243644.97,1407395.13
APP-00126,CO-00126,2,3427014.95,21,-199657.89,1334941.74
APP-00126,CO-00126,3,3585343.04,21,-151086.36,1262488.36
APP-00126,CO-00126,4,3750985.89,22,-97600.65,1190034.98
APP-00126,CO-00126,5,3924281.43,22,-38850.39,1117581.59
APP-00127,CO-00127,1,10647324.78,89,198253.19,4881943.19
APP-00127,CO-00127,2,11975046.18,94,332187.78,4284590.33
APP-00127,CO-00127,3,13468334.44,99,496442.81,3687237.48
APP-00127,CO-00127,4,15147835.75,104,696497.49,3089884.62
APP-00127,CO-00127,5,17036770.87,110,938726.07,2492531.77
APP-00128,CO-00128,1,737411.43,3,-16621.25,264108.48
APP-00128,CO-00128,2,814692.15,4,423.64,243328.74
APP-00128,CO-00128,3,900071.89,4,21223.7,222548.99
APP-00128,CO-00128,4,994399.42,4,46378.79,201769.24
APP-00128,CO-00128,5,1098612.48,5,76573.29,180989.49
APP-00129,CO-00129,1,1423174.07,13,-17732.75,1011396.88
APP-00129,CO-00129,2,1752496.55,15,-35.05,1011396.88
APP-00129,CO-00129,3,2158024.26,16,26802.66,1011396.88
APP-00129,CO-00129,4,2657391.07,18,66062.74,1011396.88
APP-00129,CO-00129,5,3272311.36,20,122057.21,1011396.88
APP-00130,CO-00130,1,931918.14,4,37015.79,653934.98
APP-00130,CO-00130,2,1001066.46,4,59803.71,612845.11
APP-00130,CO-00130,3,1075345.6,5,85769.56,571755.24
APP-00130,CO-00130,4,1155136.24,5,115259.49,530665.37
APP-00130,CO-00130,5,1240847.35,5,148653.51,489575.5
APP-00131,CO-00131,1,1470701.94,8,-17648.42,1174825.19
APP-00131,CO-00131,2,1457612.7,8,-15596.46,1106764.78
APP-00131,CO-00131,3,1444639.94,8,-13579.62,1038704.36
APP-00131,CO-00131,4,1431782.65,8,-11597.44,970643.95
APP-00131,CO-00131,5,1419039.78,8,-9649.47,902583.53
APP-00132,CO-00132,1,587735.67,4,-56504.91,330882.76
APP-00132,CO-00132,2,624527.93,4,-52198.04,326884.28
APP-00132,CO-00132,3,663623.38,4,-47130.53,322885.79
APP-00132,CO-00132,4,705166.2,4,-41224.02,318887.31
APP-00132,CO-00132,5,749309.6,4,-34393.31,314888.83
APP-00133,CO-00133,1,4439188.41,28,-551968.69,2418332.91
APP-00133,CO-00133,2,4765024.84,30,-480695.71,2311624.67
APP-00133,CO-00133,3,5114777.66,31,-395986.09,2204916.43
APP-00133,CO-00133,4,5490202.34,32,-296251.32,2098208.19
APP-00133,CO-00133,5,5893183.19,34,-179742.09,1991499.96
APP-00134,CO-00134,1,1999769.28,12,4319.5,967073.35
APP-00134,CO-00134,2,2279137.05,12,49274.94,904951.11
APP-00134,CO-00134,3,2597532.5,13,106706.63,842828.86
APP-00134,CO-00134,4,2960407.79,14,179223.09,780706.61
APP-00134,CO-00134,5,3373976.76,15,269918.14,718584.37
APP-00135,CO-00135,1,622386.61,2,114444.45,197825.17
APP-00135,CO-00135,2,769456.57,3,143780.65,181974.71
APP-00135,CO-00135,3,951279.16,3,180590.84,166124.26
APP-00135,CO-00135,4,1176066.43,3,226769.13,150273.8
APP-00135,CO-00135,5,1453970.92,4,284687.51,134423.34
APP-00136,CO-00136,1,947560.61,3,61174.51,228535.08
APP-00136,CO-00136,2,1131292.61,4,95164.33,203446.64
APP-00136,CO-00136,3,1350650.25,4,140035.42,178358.2
APP-00136,CO-00136,4,1612541.33,5,198729.59,153269.77
APP-00136,CO-00136,5,1925213.09,5,274920.43,128181.33
APP-00137,CO-00137,1,3319577.77,19,-248569.98,1657615.94
APP-00137,CO-00137,2,3675436.5,20,-272202.83,1604585.91
APP-00137,CO-00137,3,4069443.3,21,-298046.03,1551555.89
APP-00137,CO-00137,4,4505687.62,22,-326301.9,1498525.86
APP-00137,CO-00137,5,4988697.33,24,-357190.73,1445495.84
APP-00138,CO-00138,1,5922535.75,62,270422.98,198642.01
APP-00138,CO-00138,2,6923444.29,68,389928.38,175659.55
APP-00138,CO-00138,3,8093506.38,75,542103.06,152677.1
APP-00138,CO-00138,4,9461308.95,83,734576.03,129694.64
APP-00138,CO-00138,5,11060270.17,92,976621.86,106712.18
APP-00139,CO-00139,1,20307330.66,136,1551073.92,410440.74
APP-00139,CO-00139,2,25552714.17,152,2073858.28,386193.86
APP-00139,CO-00139,3,32152980.25,170,2763227.12,361946.99
APP-00139,CO-00139,4,40458095.04,189,3670358.38,337700.11
APP-00139,CO-00139,5,50908420.99,211,4861754.2,313453.24
APP-00140,CO-00140,1,42835844.84,237,475477.88,29391835.57
APP-00140,CO-00140,2,45440264.21,243,795204.62,25993457.86
APP-00140,CO-00140,3,48203032.27,249,1152052.47,22595080.16
APP-00140,CO-00140,4,51133776.63,256,1549353.43,19196702.46
APP-00140,CO-00140,5,54242710.25,262,1990707.47,15798324.75
APP-00141,CO-00141,1,3517772.38,25,-51992.68,203259.31
APP-00141,CO-00141,2,3731301.16,25,-43880.1,197003.18
APP-00141,CO-00141,3,3957791.14,26,-34591.09,190747.05
APP-00141,CO-00141,4,4198029.06,26,-24012.73,184490.92
APP-00141,CO-00141,5,4452849.43,26,-12022.69,178234.78
APP-00142,CO-00142,1,867638.62,4,-112150.97,399549.28
APP-00142,CO-00142,2,924121.89,4,-107493.86,385229.4
APP-00142,CO-00142,3,984282.23,5,-101755.1,370909.53
APP-00142,CO-00142,4,1048359.0,5,-94813.59,356589.66
APP-00142,CO-00142,5,1116607.17,5,-86537.06,342269.79
APP-00143,CO-00143,1,249323.5,2,-28293.23,140818.77
APP-00143,CO-00143,2,239200.97,2,-22260.04,127807.86
APP-00143,CO-00143,3,229489.41,2,-16670.11,114796.94
APP-00143,CO-00143,4,220172.14,2,-11497.39,101786.03
APP-00143,CO-00143,5,211233.15,2,-6717.21,88775.11
APP-00144,CO-00144,1,3555590.77,33,959725.06,554559.96
APP-00144,CO-00144,2,4414265.94,38,1224693.94,524017.62
APP-00144,CO-00144,3,5480311.17,45,1561669.47,493475.28
APP-00144,CO-00144,4,6803806.32,53,1989977.27,462932.94
APP-00144,CO-00144,5,8446925.54,62,2534077.66,432390.6
APP-00145,CO-00145,1,1074684.32,8,-203824.63,777780.2
APP-00145,CO-00145,2,1188278.45,8,-208210.15,726458.81
APP-00145,CO-00145,3,1313879.48,9,-211245.54,675137.42
APP-00145,CO-00145,4,1452756.55,9,-212596.39,623816.04
APP-00145,CO-00145,5,1606312.91,9,-211872.67,572494.65
APP-00146,CO-00146,1,1387173.16,6,-80178.61,270390.18
APP-00146,CO-00146,2,1330299.06,5,-61592.85,256129.16
APP-00146,CO-00146,3,1275756.8,5,-44396.34,241868.13
APP-00146,CO-00146,4,1223450.77,5,-28506.4,227607.11
APP-00146,CO-00146,5,1173289.29,5,-13844.81,213346.08
APP-00147,CO-00147,1,1350207.14,7,-128944.78,973517.95
APP-00147,CO-00147,2,1534375.39,8,-110475.03,945906.81
APP-00147,CO-00147,3,1743664.19,9,-84567.71,918295.67
APP-00147,CO-00147,4,1981499.99,10,-49537.5,890684.53
APP-00147,CO-00147,5,2251776.59,11,-3377.66,863073.39
APP-00148,CO-00148,1,2022858.07,12,-189946.37,1301132.29
APP-00148,CO-00148,2,2149691.27,13,-156712.49,1213501.33
APP-00148,CO-00148,3,2284476.91,13,-118564.35,1125870.37
APP-00148,CO-00148,4,2427713.61,14,-75016.35,1038239.41
APP-00148,CO-00148,5,2579931.26,14,-25541.32,950608.44
APP-00149,CO-00149,1,7125707.85,51,239281.27,1480633.08
APP-00149,CO-00149,2,7980080.22,53,469707.52,1409435.07
APP-00149,CO-00149,3,8936891.84,54,751950.08,1338237.06
APP-00149,CO-00149,4,10008425.17,56,1095121.88,1267039.05
APP-00149,CO-00149,5,11208435.35,57,1509776.24,1195841.04
APP-00150,CO-00150,1,2989019.94,11,628650.67,376753.4
APP-00150,CO-00150,2,3484599.45,12,811005.68,342786.86
APP-00150,CO-00150,3,4062346.04,12,1036548.21,308820.32
APP-00150,CO-00150,4,4735883.01,13,1314586.41,274853.78
APP-00150,CO-00150,5,5521092.41,14,1656327.72,240887.24
APP-00151,CO-00151,1,1844787.35,8,-345528.67,582530.36
APP-00151,CO-00151,2,1820067.2,8,-313051.56,577749.65
APP-00151,CO-00151,3,1795678.3,8,-281382.79,572968.93
APP-00151,CO-00151,4,1771616.21,7,-250506.53,568188.22
APP-00151,CO-00151,5,1747876.55,7,-220407.23,563407.51
APP-00152,CO-00152,1,821067.69,5,-104144.23,288018.45
APP-00152,CO-00152,2,866636.94,5,-108138.96,272584.88
APP-00152,CO-00152,3,914735.29,5,-112256.32,257151.31
APP-00152,CO-00152,4,965503.1,6,-116497.6,241717.74
APP-00152,CO-00152,5,1019088.52,6,-120863.9,226284.17
APP-00153,CO-00153,1,429503.87,2,-50200.41,96053.64
APP-00153,CO-00153,2,449304.0,2,-41857.16,90046.33
APP-00153,CO-00153,3,470016.91,2,-32637.97,84039.03
APP-00153,CO-00153,4,491684.69,2,-22479.82,78031.72
APP-00153,CO-00153,5,514351.35,3,-11315.73,72024.41
APP-00154,CO-00154,1,1384999.0,6,-20193.29,1272023.67
APP-00154,CO-00154,2,1423640.47,6,3473.68,1265400.28
APP-00154,CO-00154,3,1463360.04,6,28476.99,1258776.88
APP-00154,CO-00154,4,1504187.78,6,54872.77,1252153.49
APP-00154,CO-00154,5,1546154.62,6,82719.27,1245530.1
APP-00155,CO-00155,1,2372248.41,18,-68605.42,476273.47
APP-00155,CO-00155,2,2710056.59,20,-52683.5,467513.77
APP-00155,CO-00155,3,3095968.64,23,-30835.85,458754.07
APP-00155,CO-00155,4,3536834.58,26,-1697.68,449994.37
APP-00155,CO-00155,5,4040479.82,29,36364.32,441234.67
APP-00156,CO-00156,1,14543029.39,111,-1645107.48,9578093.36
APP-00156,CO-00156,2,16474343.7,124,-1746939.41,8982095.07
APP-00156,CO-00156,3,18662136.54,138,-1846805.03,8386096.78
APP-00156,CO-00156,4,21140468.27,154,-1942386.22,7790098.49
APP-00156,CO-00156,5,23947922.46,173,-2030783.82,7194100.21
APP-00157,CO-00157,1,2875356.64,16,20127.5,411039.33
APP-00157,CO-00157,2,3312123.32,18,67898.53,402770.58
APP-00157,CO-00157,3,3815234.85,19,129717.98,394501.82
APP-00157,CO-00157,4,4394769.02,21,208751.53,386233.07
APP-00157,CO-00157,5,5062334.44,23,308802.4,377964.31
APP-00158,CO-00158,1,6075326.17,42,-1069621.93,5214323.54
APP-00158,CO-00158,2,6304365.97,43,-1048542.15,4974333.76
APP-00158,CO-00158,3,6542040.57,44,-1024352.71,4734343.97
APP-00158,CO-00158,4,6788675.49,45,-996849.11,4494354.18
APP-00158,CO-00158,5,7044608.56,46,-965815.83,4254364.4
APP-00159,CO-00159,1,1438416.44,6,-78738.92,282967.93
APP-00159,CO-00159,2,1555647.37,7,-45549.36,260381.34
APP-00159,CO-00159,3,1682432.64,7,-6426.89,237794.75
APP-00159,CO-00159,4,1819550.9,7,39375.08,215208.16
APP-00159,CO-00159,5,1967844.29,7,92685.47,192621.57
APP-00160,CO-00160,1,737486.14,4,-135210.71,275100.1
APP-00160,CO-00160,2,811750.99,5,-145043.67,274039.65
APP-00160,CO-00160,3,893494.32,5,-155485.88,272979.19
APP-00160,CO-00160,4,983469.19,5,-166560.34,271918.73
APP-00160,CO-00160,5,1082504.54,5,-178288.5,270858.28
APP-00161,CO-00161,1,856616.75,7,-86603.95,428745.97
APP-00161,CO-00161,2,879060.1,7,-86323.7,407175.83
APP-00161,CO-00161,3,902091.48,7,-85969.32,385605.68
APP-00161,CO-00161,4,925726.28,8,-85537.11,364035.54
APP-00161,CO-00161,5,949980.3,8,-85023.24,342465.4
APP-00162,CO-00162,1,1147530.61,7,-55861.79,128169.32
APP-00162,CO-00162,2,1241054.36,8,-55921.91,116421.91
APP-00162,CO-00162,3,1342200.29,8,-55620.78,104674.5
APP-00162,CO-00162,4,1451589.61,8,-54899.12,92927.1
APP-00162,CO-00162,5,1569894.17,8,-53690.38,81179.69
APP-00163,CO-00163,1,20401450.71,110,-2675038.22,13364294.31
APP-00163,CO-00163,2,22606847.53,120,-2602952.42,12374431.65
APP-00163,CO-00163,3,25050647.75,131,-2484022.23,11384568.98
APP-00163,CO-00163,4,27758622.77,143,-2308962.24,10394706.32
APP-00163,CO-00163,5,30759329.89,155,-2067026.97,9404843.65
APP-00164,CO-00164,1,1028637.24,10,-27032.59,262187.2
APP-00164,CO-00164,2,1097864.53,11,-9946.65,258895.26
APP-00164,CO-00164,3,1171750.81,11,9561.49,255603.32
